source_file,source_integration,source_integration_code,source_integration_name,source_integration_version,invoke,call_type,target_integration_code,target_version,target_integration_name,resource_uri,adapter_code,application_name,error
TSGTCMNGETESSLOGOUT_SERVICE_01.00.0000.iar.yaml,TSGTCMNGETESSLOGOUT_SERVICE|01.00.0000,TSGTCMNGETESSLOGOUT_SERVICE,TSGTCmnGetEssLogOutput_Service,01.00.0000,GetJobOutputId(i3),Adapter_Invoke,,,,,TSGTSOAPSCHEDSER_CONN,GetJobOutputId,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,EmailNotification(i25),IntegrationAction,TSGTCMNHCMNOTIFI_SERVICE,01.01.0000,TSGTCmnHcmNotification_Service,/notification,PRESEEDED_COLLOCATED_CONN_1741,EmailNotification,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,SuccessNotification(i4),IntegrationAction,TSGTCMNHCMNOTIFI_SERVICE,01.00.0000,TSGTCmnHcmNotification_Service,/notification,PRESEEDED_COLLOCATED_CONN_1741,SuccessNotification,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,invokeSnapService(i16),IntegrationAction,TSGTHCMOTLSNAP_SERVICE,01.00.0000,TSGTHcmOTLSnap_Service,/CallSnapService,PRESEEDED_COLLOCATED_CONN_1741,invokeSnapService,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,DeleteFileAtTarget(i17),IntegrationAction,TSGT_DELET_FILE_FROM_OIC_SFTP,01.00.0000,TSGT Delete File from OIC SFTP,/sailpoint,PRESEEDED_COLLOCATED_CONN_1741,DeleteFileAtTarget,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,DeleteFileFromArchive(i21),IntegrationAction,TSGT_DELET_FILE_FROM_OIC_SFTP,01.00.0000,TSGT Delete File from OIC SFTP,/sailpoint,PRESEEDED_COLLOCATED_CONN_1741,DeleteFileFromArchive,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,DeleteFileFromSource(i6),Adapter_Invoke,,,,,TSGTFTP_CONN,DeleteFileFromSource,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,DownloadFile(i3),Adapter_Invoke,,,,,TSGTFTP_CONN,DownloadFile,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,GetAllinstances(i14),Adapter_Invoke,,,,/instances,TSGTRESTVBCSBO_CONN,GetAllinstances,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,MovetoTargetFolder(i23),Adapter_Invoke,,,,,TSGTFTP_CONN,MovetoTargetFolder,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,UpdateInstanceLog(i15),Adapter_Invoke,,,,/instances/{instances_id},TSGTRESTVBCSBO_CONN,UpdateInstanceLog,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,UpdateTransaction_ERROR(i12),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransaction_ERROR,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,WriteFileTOHSA(i18),Adapter_Invoke,,,,,TSGTHSAFTP_CONN,WriteFileTOHSA,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,WriteFileToArchive_4Extract(i22),Adapter_Invoke,,,,,TSGTFTP_CONN,WriteFileToArchive_4Extract,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,WriteFileToDeltaDentalFTp(i20),Adapter_Invoke,,,,,TSGTDELTADENTALF_CONN,WriteFileToDeltaDentalFTp,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,WriteFileToEpmFTP(i11),Adapter_Invoke,,,,,TSGTFTP_CONN,WriteFileToEpmFTP,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,WriteFileToKaiseFTP(i19),Adapter_Invoke,,,,,TSGTKAISERFTP_CONN,WriteFileToKaiseFTP,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,WriteFileToVspSFTP(i10),Adapter_Invoke,,,,,TSGTVSPFTP_CONN,WriteFileToVspSFTP,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,downloadExtractFile(i9),Adapter_Invoke,,,,,TSGTFTP_CONN,downloadExtractFile,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,getInstanceDetails(i1),Adapter_Invoke,,,,/Instances,TSGTRESTVBCSBO_CONN,getInstanceDetails,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,getOutboundMetadata(i0),Adapter_Invoke,,,,/FWKOUTBOUNDINTGMETADATA,TSGTRESTVBCSBO_CONN,getOutboundMetadata,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,updateInstanceStatus(i2),Adapter_Invoke,,,,/Instances/{Instance_Id},TSGTRESTVBCSBO_CONN,updateInstanceStatus,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,updateLastRunDate(i7),Adapter_Invoke,,,,/FWKOUTBOUNDINTGMETADATA/{Id},TSGTRESTVBCSBO_CONN,updateLastRunDate,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,updateTransactionStatus(i5),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,updateTransactionStatus,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,uploadFileToObjectStr(i8),Adapter_Invoke,,,,/n/{nameSpaceName}/b/{bucketName}/o/{objectName},TSGTOBJECTSTORAG_CONN,uploadFileToObjectStr,
TSGTCMNHCMDISPAT_SERVICE_02.01.0001.iar.yaml,TSGTCMNHCMDISPAT_SERVICE|02.01.0001,TSGTCMNHCMDISPAT_SERVICE,TSGTCmnHcmDispatcher_Service,02.01.0001,writeFileToCobraTP(i24),Adapter_Invoke,,,,,TSGTCOBRAFTP_CONN,writeFileToCobraTP,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,invokeDispatcherService(i10),IntegrationAction,TSGTCMNHCMDISPAT_SERVICE,01.00.0000,TSGTCmnHcmDispatcher_Service,/hcmOutboundLauncher,PRESEEDED_COLLOCATED_CONN_1741,invokeDispatcherService,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,InvokeErrNtf(i13),RESTToOIC,TSGTCMNHCMNOTIFI_SERVICE,1.0,TSGTCmnHcmNotification_Service,/api/integration/v1/flows/rest/TSGTCMNHCMNOTIFI_SERVICE/1.0/notification,TSGTRESTOICINVOK_CONN,InvokeErrNtf,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,InvokeErrorNotifications(i18),RESTToOIC,TSGTCMNHCMNOTIFI_SERVICE,1.0,TSGTCmnHcmNotification_Service,/api/integration/v1/flows/rest/TSGTCMNHCMNOTIFI_SERVICE/1.0/notification,TSGTRESTOICINVOK_CONN,InvokeErrorNotifications,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,NotifyError(i21),RESTToOIC,TSGTCMNHCMNOTIFI_SERVICE,1.0,TSGTCmnHcmNotification_Service,/api/integration/v1/flows/rest/TSGTCMNHCMNOTIFI_SERVICE/1.0/notification,TSGTRESTOICINVOK_CONN,NotifyError,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetAllInstances(i24),Adapter_Invoke,,,,/Instances,TSGTRESTVBCSBO_CONN,GetAllInstances,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetExtractFileDetails(i2),Adapter_Invoke,,,,,TSGTSOAPHCMBIP_CONN,GetExtractFileDetails,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetHCMExtractStatus(i1),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,GetHCMExtractStatus,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetInstanceDetails(i15),Adapter_Invoke,,,,/Instances/{Instances_Id},TSGTRESTVBCSBO_CONN,GetInstanceDetails,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetInstanceId(i3),Adapter_Invoke,,,,/na,TSGTRESTVBCSBO_CONN,GetInstanceId,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetInstancesCount(i9),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/getInstanceCount,TSGTRESTVBCSBO_CONN,GetInstancesCount,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetOutboundIntegrationMetadata(i8),Adapter_Invoke,,,,/FWKOUTBOUNDINTGMETADATA,TSGTRESTVBCSBO_CONN,GetOutboundIntegrationMetadata,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,GetTransactionInstances(i25),Adapter_Invoke,,,,/Instances,TSGTRESTVBCSBO_CONN,GetTransactionInstances,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,InsertNewInstance(i16),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/insertInstanceLog,TSGTRESTVBCSBO_CONN,InsertNewInstance,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,InsertNewInstanceBO(i17),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/insertInstanceLog,TSGTRESTVBCSBO_CONN,InsertNewInstanceBO,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,InvokeHCMExtract(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,InvokeHCMExtract,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateInstanceFault(i20),Adapter_Invoke,,,,/Instances/{Instances_Id},TSGTRESTVBCSBO_CONN,UpdateInstanceFault,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateInstanceLog(i12),Adapter_Invoke,,,,/Instances/{Instances_Id},TSGTRESTVBCSBO_CONN,UpdateInstanceLog,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateLog(i4),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateLog,TSGTRESTVBCSBO_CONN,UpdateLog,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateLogTable(i7),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateLog,TSGTRESTVBCSBO_CONN,UpdateLogTable,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateTransactionError(i11),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionError,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateTransactionError1(i19),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionError1,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateTransactionError2(i22),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionError2,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateTransactionFileName(i14),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionFileName,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateTransactionRecord(i6),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionRecord,
TSGTCMNHCMEXTRAC_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMEXTRAC_SERVICE|01.00.0000,TSGTCMNHCMEXTRAC_SERVICE,TSGTCmnHcmExtractProcess_Service,01.00.0000,UpdateTransactionStatus(i5),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionStatus,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,CallErrorNotifi(i5),IntegrationAction,TSGTCMNHCMNOTIFI_SERVICE,01.00.0000,TSGTCmnHcmNotification_Service,/notification,PRESEEDED_COLLOCATED_CONN_1741,CallErrorNotifi,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,EmailNotification(i12),RESTToOIC,TSGTCMNHCMNOTIFI_SERVICE,1.0,TSGTCmnHcmNotification_Service,/api/integration/v1/flows/rest/TSGTCMNHCMNOTIFI_SERVICE/1.0/notification,TSGTRESTOICINVOK_CONN,EmailNotification,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,InvokeErrorNotifications(i7),RESTToOIC,TSGTCMNHCMNOTIFI_SERVICE,1.0,TSGTCmnHcmNotification_Service,/api/integration/v1/flows/rest/TSGTCMNHCMNOTIFI_SERVICE/1.0/notification,TSGTRESTOICINVOK_CONN,InvokeErrorNotifications,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,callEntityTransformService(i8),RESTToOIC,{code},1.0,,/api/integration/v1/flows/rest/{code}/1.0/transform ,TSGTRESTOICINVOK_CONN,callEntityTransformService,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,GetErrorFile(i2),Adapter_Invoke,,,,/n/{namespaceName}/b/{bucketName}/o/{objectName},TSGTOBJECTSTORAG_CONN,GetErrorFile,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,GetFileFromArchiveBucket(i14),Adapter_Invoke,,,,/n/{nameSpaceName}/b/{bucketName}/o/{objectName},TSGTOBJECTSTORAG_CONN,GetFileFromArchiveBucket,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,GetInboundMetadataFromBO(i6),Adapter_Invoke,,,,/FWKINBOUNDINTGMETADATA,TSGTRESTVBCSBO_CONN,GetInboundMetadataFromBO,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,GetTransactionId(i1),Adapter_Invoke,,,,/Transactions,TSGTRESTVBCSBO_CONN,GetTransactionId,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,InsertIntoTrnxTbl(i4),Adapter_Invoke,,,,/Logger/{LoggerId}/action/insertLog,TSGTRESTVBCSBO_CONN,InsertIntoTrnxTbl,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,ListObjectFile(i0),Adapter_Invoke,,,,/n/{namespaceName}/b/{bucketName}/o,TSGTOBJECTSTORAG_CONN,ListObjectFile,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,UpdateTransaction(i11),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransaction,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,UpdateTransactionBO_ERROR(i10),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,UpdateTransactionBO_ERROR,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,UploadRawFile(i3),Adapter_Invoke,,,,/n/{namespaceName}/b/{bucketName}/o/{objectName},TSGTOBJECTSTORAG_CONN,UploadRawFile,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,getInstances(i13),Adapter_Invoke,,,,/Instances,TSGTRESTVBCSBO_CONN,getInstances,
TSGTCMNHCMINBOUN_SERVICE_01.00.0000.iar.yaml,TSGTCMNHCMINBOUN_SERVICE|01.00.0000,TSGTCMNHCMINBOUN_SERVICE,TSGTCmnHcmInboundProcess_Service,01.00.0000,updateTransactionBO(i9),Adapter_Invoke,,,,/Logger/{Logger_Id}/action/updateTransaction,TSGTRESTVBCSBO_CONN,updateTransactionBO,
TSGTCMNHCMLAUNCH_SERVICE_01.00.0001.iar.yaml,TSGTCMNHCMLAUNCH_SERVICE|01.00.0001,TSGTCMNHCMLAUNCH_SERVICE,TSGTCmnHcmLauncherFwk_Service,01.00.0001,callInboundLauncher(i4),RESTToOIC,TSGTCMNHCMINBOUN_SERVICE,1.0,TSGTCmnHcmInboundProcess_Service,/api/integration/v1/flows/rest/TSGTCMNHCMINBOUN_SERVICE/1.0/transform,TSGTRESTOICINVOK_CONN,callInboundLauncher,
TSGTCMNHCMLAUNCH_SERVICE_01.00.0001.iar.yaml,TSGTCMNHCMLAUNCH_SERVICE|01.00.0001,TSGTCMNHCMLAUNCH_SERVICE,TSGTCmnHcmLauncherFwk_Service,01.00.0001,ErrorNotification(i3),IntegrationAction,TSGTCMNHCMNOTIFI_SERVICE,01.01.0001,TSGTCmnHcmNotification_Service,/notification,PRESEEDED_COLLOCATED_CONN_1741,ErrorNotification,
TSGTCMNHCMLAUNCH_SERVICE_01.00.0001.iar.yaml,TSGTCMNHCMLAUNCH_SERVICE|01.00.0001,TSGTCMNHCMLAUNCH_SERVICE,TSGTCmnHcmLauncherFwk_Service,01.00.0001,SendNotification(i0),IntegrationAction,TSGTCMNHCMNOTIFI_SERVICE,01.01.0001,TSGTCmnHcmNotification_Service,/notification,PRESEEDED_COLLOCATED_CONN_1741,SendNotification,
TSGTCMNHCMLAUNCH_SERVICE_01.00.0001.iar.yaml,TSGTCMNHCMLAUNCH_SERVICE|01.00.0001,TSGTCMNHCMLAUNCH_SERVICE,TSGTCmnHcmLauncherFwk_Service,01.00.0001,callOutboundLauncher(i13),RESTToOIC,{IntegrationCode},1.0,,/api/integration/v1/flows/rest/{IntegrationCode}/1.0/hcmOutboundLauncher,TSGTRESTOICINVOK_CONN,callOutboundLauncher,
TSGTCMNHCMLAUNCH_SERVICE_01.00.0001.iar.yaml,TSGTCMNHCMLAUNCH_SERVICE|01.00.0001,TSGTCMNHCMLAUNCH_SERVICE,TSGTCmnHcmLauncherFwk_Service,01.00.0001,DeleteSourceFile(i12),Adapter_Invoke,,,,,TSGTFTP_CONN,DeleteSourceFile,
